lncRNA,target
ABHD15-AS1,DAAM2
ABHD15-AS1,DCBLD2
ABHD15-AS1,DENND2A
ABHD15-AS1,DENR
ABHD15-AS1,DEPTOR
ABHD15-AS1,DACH1
ABHD15-AS1,DHRS7B
ABHD15-AS1,DGLUCY
ABHD15-AS1,DAAM1
ABHD15-AS1,DENND2B
ABHD15-AS1,CUX2
ABHD15-AS1,DCAF5
ABHD15-AS1,CTNND1
ABHD15-AS1,DCP1A
ABHD15-AS1,CYP46A1
ABHD15-AS1,DCTN4
ABHD15-AS1,DIPK1A
ABHD15-AS1,CYLD
ABHD15-AS1,DDX1
ABHD15-AS1,DENND6A
ABHD15-AS1,DHX30
ABHD15-AS1,DIPK2A
ABHD15-AS1,DENND6B
ABHD15-AS1,DIRAS1
ABHD15-AS1,DGCR2
ABHD15-AS1,DENND1A
ABHD15-AS1,DDX24
ABHD15-AS1,DCAF7
ABHD15-AS1,DDX46
ABHD15-AS1,DCLK1
ABHD15-AS1,DHX29
ABHD15-AS1,CYP7B1
ABHD15-AS1,DIRAS2
ABHD15-AS1,DMTN
ABHD15-AS1,DHCR24
ABHD15-AS1,DNAJC1
ABHD15-AS1,DDX17
ABHD15-AS1,DNAJC8
ABHD15-AS1,DLGAP3
ABHD15-AS1,DIS3L2
ABHD15-AS1,DLGAP4
ABHD15-AS1,DGKZ
ABHD15-AS1,DHX36
ABHD15-AS1,DDX10
ABHD15-AS1,DNAJC9
ABHD15-AS1,DGKG
ABHD15-AS1,DCAF10
ABHD15-AS1,DLG3
ABHD15-AS1,DGKD
ABHD15-AS1,DIAPH1
ABHD15-AS1,DEPDC5
ABHD15-AS1,DNER
ABHD15-AS1,DOK5
ABHD15-AS1,DNAJB2
ABHD15-AS1,DDX3X
ABHD15-AS1,DPF1
ABHD15-AS1,DGKB
ABHD15-AS1,DENND11
ABHD15-AS1,DNAJC7
ABHD15-AS1,DLC1
ABHD15-AS1,DOC2A
ABHD15-AS1,DLG1
ABHD15-AS1,DNAJB1
ABHD15-AS1,DRAP1
ABHD15-AS1,DPP7
ABHD15-AS1,DPM1
ABHD15-AS1,DIDO1
ABHD15-AS1,DNM2
ABHD15-AS1,DNM1
ABHD15-AS1,DNAJB11
ABHD15-AS1,DNAJC5
ABHD15-AS1,DLGAP1
ABHD15-AS1,DNAJC3
ABHD15-AS1,DTNBP1
ABHD15-AS1,DENND4C
ABHD15-AS1,DPP6
ABHD15-AS1,DISC1
ABHD15-AS1,DIP2A
ABHD15-AS1,DLG4
ABHD15-AS1,DENND5A
ABHD15-AS1,DTNB
ABHD15-AS1,DENND1B
ABHD15-AS1,DPY19L2
ABHD15-AS1,DUT
ABHD15-AS1,DNAJB14
ABHD15-AS1,DYNLL1
ABHD15-AS1,DNAJC13
ABHD15-AS1,DSTN
ABHD15-AS1,DPYSL5
ABHD15-AS1,DPYSL3
ABHD15-AS1,DIP2C
ABHD15-AS1,DTX3
ABHD15-AS1,DNM1L
ABHD15-AS1,DNAAF9
ABHD15-AS1,EDF1
ABHD15-AS1,DYNC1I1
ABHD15-AS1,DENND4A
ABHD15-AS1,DPY19L3
ABHD15-AS1,DPYSL2
ABHD15-AS1,DTD1
ABHD15-AS1,DGKE
ABHD15-AS1,DUSP6
ABHD15-AS1,EEF2
ABHD15-AS1,EGFL7
ABHD15-AS1,DOP1B
ABHD15-AS1,EFHD2
ABHD15-AS1,DPP10
ABHD15-AS1,DOCK1
ABHD15-AS1,DYNC1LI2
ABHD15-AS1,DIP2B
ABHD15-AS1,EGLN3
ABHD15-AS1,DYNC2I1
ABHD15-AS1,EID1
ABHD15-AS1,DTNA
ABHD15-AS1,EI24
ABHD15-AS1,EEF1D
ABHD15-AS1,DPY19L1
ABHD15-AS1,EIF2B3
ABHD15-AS1,EEF1A1
ABHD15-AS1,DNAJB6
ABHD15-AS1,EGR1
ABHD15-AS1,EIF3K
ABHD15-AS1,EIF1
ABHD15-AS1,EFNB2
ABHD15-AS1,EIF2S2
ABHD15-AS1,DNM3
ABHD15-AS1,E2F3
ABHD15-AS1,DTWD2
ABHD15-AS1,EEIG1
ABHD15-AS1,EEPD1
ABHD15-AS1,EFR3A
ABHD15-AS1,EDIL3
ABHD15-AS1,ECE1
ABHD15-AS1,DYNLL2
ABHD15-AS1,EIF1AX
ABHD15-AS1,EGLN1
ABHD15-AS1,DSCAML1
ABHD15-AS1,EFCAB6
ABHD15-AS1,DSCAM
ABHD15-AS1,EHMT2
ABHD15-AS1,ECHDC2
ABHD15-AS1,DZIP1
ABHD15-AS1,DNASE1
ABHD15-AS1,EFNA5
ABHD15-AS1,ELAVL4
ABHD15-AS1,DUSP16
ABHD15-AS1,EIF2B5
ABHD15-AS1,DOP1A
ABHD15-AS1,ELMOD1
ABHD15-AS1,ELF2
ABHD15-AS1,ELOVL4
ABHD15-AS1,DOCK4
ABHD15-AS1,EIF4H
ABHD15-AS1,DOCK7
ABHD15-AS1,EHBP1
ABHD15-AS1,ENOPH1
ABHD15-AS1,EMC3
ABHD15-AS1,ELP3
ABHD15-AS1,ELOB
ABHD15-AS1,EIF5
ABHD15-AS1,EIF5B
ABHD15-AS1,EFCAB2
ABHD15-AS1,ENO1
ABHD15-AS1,EML2
ABHD15-AS1,ENO2
ABHD15-AS1,ENY2
ABHD15-AS1,EMC2
ABHD15-AS1,ENSA
ABHD15-AS1,EIF2AK4
ABHD15-AS1,ELAVL3
ABHD15-AS1,ELAVL1
ABHD15-AS1,ENOX1
ABHD15-AS1,EFCAB14
ABHD15-AS1,EPB42
ABHD15-AS1,EML1
ABHD15-AS1,ELMOD3
ABHD15-AS1,DSTYK
ABHD15-AS1,EDEM3
ABHD15-AS1,EPDR1
ABHD15-AS1,EHMT1
ABHD15-AS1,DPP8
ABHD15-AS1,ELMO1
ABHD15-AS1,ECPAS
ABHD15-AS1,EML4
ABHD15-AS1,ENTPD6
ABHD15-AS1,ERI3
ABHD15-AS1,ELL2
ABHD15-AS1,ENPP4
ABHD15-AS1,EFR3B
ABHD15-AS1,EIF3A
ABHD15-AS1,ELOC
ABHD15-AS1,EPRS1
ABHD15-AS1,ENTREP2
ABHD15-AS1,ENOX2
ABHD15-AS1,EPC2
ABHD15-AS1,EPS15L1
ABHD15-AS1,ELAPOR1
ABHD15-AS1,ELAPOR2
ABHD15-AS1,EPHB6
ABHD15-AS1,ERICH1
ABHD15-AS1,EPHB1
ABHD15-AS1,ETFA
ABHD15-AS1,EPHA4
ABHD15-AS1,ELOVL6
ABHD15-AS1,EEIG2
ABHD15-AS1,EPN2
ABHD15-AS1,EVA1C
ABHD15-AS1,ETS2
ABHD15-AS1,EPS8
ABHD15-AS1,ESCO1
ABHD15-AS1,EPB41L4B
ABHD15-AS1,EPS15
ABHD15-AS1,EVI5L
ABHD15-AS1,EVL
ABHD15-AS1,EXD3
ABHD15-AS1,ERGIC2
ABHD15-AS1,EIF3E
ABHD15-AS1,ERLEC1
ABHD15-AS1,EIF4G3
ABHD15-AS1,EPB41
ABHD15-AS1,ETV5
ABHD15-AS1,FA2H
ABHD15-AS1,FAAH2
ABHD15-AS1,ERGIC1
ABHD15-AS1,EXOC2
ABHD15-AS1,ERO1A
ABHD15-AS1,EPB41L5
ABHD15-AS1,EMSY
ABHD15-AS1,FAM133B
ABHD15-AS1,EPB41L3
ABHD15-AS1,FAM174A
ABHD15-AS1,ENC1
ABHD15-AS1,EP300
ABHD15-AS1,ERC2
ABHD15-AS1,ERICH3
ABHD15-AS1,ETV6
ABHD15-AS1,EPHA5
ABHD15-AS1,FAF2
ABHD15-AS1,FAM110B
ABHD15-AS1,ESRRG
ABHD15-AS1,FAM185A
ABHD15-AS1,FAM174B
ABHD15-AS1,FAIM2
ABHD15-AS1,FAM107B
ABHD15-AS1,FAM13C
ABHD15-AS1,ELP4
ABHD15-AS1,EXOC7
ABHD15-AS1,EPC1
ABHD15-AS1,ERO1B
ABHD15-AS1,ESYT2
ABHD15-AS1,ELP2
ABHD15-AS1,FAM184A
ABHD15-AS1,EZH1
ABHD15-AS1,EXOSC6
ABHD15-AS1,FAM177A1
ABHD15-AS1,FAM3C
ABHD15-AS1,FAU
ABHD15-AS1,FAM171A1
ABHD15-AS1,FAM13B
ABHD15-AS1,FADS2
ABHD15-AS1,FAM193B
ABHD15-AS1,FAM168B
ABHD15-AS1,FAM219A
ABHD15-AS1,ETV1
ABHD15-AS1,EXOC6B
ABHD15-AS1,FAM120B
ABHD15-AS1,FAM120A
ABHD15-AS1,FADS3
ABHD15-AS1,ETFDH
ABHD15-AS1,EPB41L1
ABHD15-AS1,EPHA7
ABHD15-AS1,FAM222B
ABHD15-AS1,ETNK1
ABHD15-AS1,FARS2
ABHD15-AS1,EPM2AIP1
ABHD15-AS1,EYA3
ABHD15-AS1,FBXL16
ABHD15-AS1,FBXO16
ABHD15-AS1,FBXL3
ABHD15-AS1,FAXDC2
ABHD15-AS1,FASTKD1
ABHD15-AS1,FAM117B
ABHD15-AS1,FBXL2
ABHD15-AS1,FDPS
ABHD15-AS1,FBXW4
ABHD15-AS1,FAM217B
ABHD15-AS1,FAM171B
ABHD15-AS1,FAM162A
ABHD15-AS1,FDFT1
ABHD15-AS1,FBXO44
ABHD15-AS1,FAM193A
ABHD15-AS1,EWSR1
ABHD15-AS1,FBXO33
ABHD15-AS1,FAM135A
ABHD15-AS1,FBXO34
ABHD15-AS1,FAM169A
ABHD15-AS1,FBXW11
ABHD15-AS1,FBXL7
ABHD15-AS1,FBXO9
ABHD15-AS1,FKBP2
ABHD15-AS1,FBXO28
ABHD15-AS1,FIS1
ABHD15-AS1,FAF1
ABHD15-AS1,FGFR1OP2
ABHD15-AS1,FKBP3
ABHD15-AS1,FAM20B
ABHD15-AS1,FAR2
ABHD15-AS1,FBXO38
ABHD15-AS1,FCHO2
ABHD15-AS1,FEZ2
ABHD15-AS1,FBXL17
ABHD15-AS1,FKBP8
ABHD15-AS1,FHL1
ABHD15-AS1,FLOT1
ABHD15-AS1,FHIT
ABHD15-AS1,FARP2
ABHD15-AS1,FBXW7
ABHD15-AS1,FGF1
ABHD15-AS1,FCHSD2
ABHD15-AS1,FBXO32
ABHD15-AS1,FOS
ABHD15-AS1,FAM135B
ABHD15-AS1,EVI5
ABHD15-AS1,FEZ1
ABHD15-AS1,FAM168A
ABHD15-AS1,FKBP4
ABHD15-AS1,EXT1
ABHD15-AS1,FGFR3
ABHD15-AS1,FBXO21
ABHD15-AS1,FARSB
ABHD15-AS1,FAM120C
ABHD15-AS1,FNBP4
ABHD15-AS1,FAM199X
ABHD15-AS1,FSD1
ABHD15-AS1,FBXO42
ABHD15-AS1,FAM153A
ABHD15-AS1,FSCN1
ABHD15-AS1,FTH1
ABHD15-AS1,FNBP1
ABHD15-AS1,FERMT2
ABHD15-AS1,FGGY
ABHD15-AS1,FMNL2
ABHD15-AS1,FLYWCH1
ABHD15-AS1,FXYD7
ABHD15-AS1,FTL
ABHD15-AS1,FOXK2
ABHD15-AS1,FILIP1L
ABHD15-AS1,FOXG1
ABHD15-AS1,FHOD3
ABHD15-AS1,FBXO7
ABHD15-AS1,FRMD6
ABHD15-AS1,FGFR1
ABHD15-AS1,FOXO1
ABHD15-AS1,FYN
ABHD15-AS1,FOXJ3
ABHD15-AS1,FGF12
ABHD15-AS1,FNIP2
ABHD15-AS1,FEM1B
ABHD15-AS1,FRMD4B
ABHD15-AS1,FOXN2
ABHD15-AS1,FRMD3
ABHD15-AS1,FRMD5
ABHD15-AS1,GABARAPL1
ABHD15-AS1,FASN
ABHD15-AS1,FGFR2
ABHD15-AS1,FTCDNL1
ABHD15-AS1,FOCAD
ABHD15-AS1,GABRD
ABHD15-AS1,FMN2
ABHD15-AS1,FRMD4A
ABHD15-AS1,FBXO11
ABHD15-AS1,GADD45GIP1
ABHD15-AS1,GABRA3
ABHD15-AS1,GABRA5
ABHD15-AS1,GALNT14
ABHD15-AS1,GABPB1
ABHD15-AS1,FUBP3
ABHD15-AS1,FSTL4
ABHD15-AS1,GABRA1
ABHD15-AS1,GAD1
ABHD15-AS1,FUT8
ABHD15-AS1,GAPDH
ABHD15-AS1,GALNT11
ABHD15-AS1,GAB2
ABHD15-AS1,GABBR1
ABHD15-AS1,GALNT9
ABHD15-AS1,GALNT7
ABHD15-AS1,FGD4
ABHD15-AS1,GALNT17
ABHD15-AS1,FKTN
ABHD15-AS1,FRS2
ABHD15-AS1,FOXP1
ABHD15-AS1,GANAB
ABHD15-AS1,GAK
ABHD15-AS1,GALNTL6
ABHD15-AS1,FOXO3
ABHD15-AS1,GBE1
ABHD15-AS1,GABBR2
ABHD15-AS1,GALNT2
ABHD15-AS1,GALNT10
ABHD15-AS1,GARNL3
ABHD15-AS1,GDI1
ABHD15-AS1,FNDC3B
ABHD15-AS1,GIPC1
ABHD15-AS1,GCLC
ABHD15-AS1,GGT7
ABHD15-AS1,GDPD1
ABHD15-AS1,GAD2
ABHD15-AS1,GGA1
ABHD15-AS1,FYTTD1
ABHD15-AS1,FOXN3
ABHD15-AS1,GABRB2
ABHD15-AS1,GIPC2
ABHD15-AS1,GCFC2
ABHD15-AS1,GLB1
ABHD15-AS1,FIP1L1
ABHD15-AS1,GJA1
ABHD15-AS1,GGNBP2
ABHD15-AS1,GALNT13
ABHD15-AS1,FUS
ABHD15-AS1,GMDS
ABHD15-AS1,GLRB
ABHD15-AS1,GNB2
ABHD15-AS1,GIT1
ABHD15-AS1,FOXP2
ABHD15-AS1,FRRS1L
ABHD15-AS1,GNA14
ABHD15-AS1,GLYR1
ABHD15-AS1,GLCCI1
ABHD15-AS1,GABRG1
ABHD15-AS1,GGA2
ABHD15-AS1,GNA12
ABHD15-AS1,FRMPD4
ABHD15-AS1,GHR
ABHD15-AS1,GNAZ
ABHD15-AS1,GAREM1
ABHD15-AS1,GOLM1
ABHD15-AS1,GMCL1
ABHD15-AS1,GAB1
ABHD15-AS1,GATAD2B
ABHD15-AS1,GNAI2
ABHD15-AS1,GNG3
ABHD15-AS1,GNG2
ABHD15-AS1,GOLPH3
ABHD15-AS1,GOT1
ABHD15-AS1,GLDN
ABHD15-AS1,GLS
ABHD15-AS1,GNG7
ABHD15-AS1,GARRE1
ABHD15-AS1,GIT2
ABHD15-AS1,GPC5
ABHD15-AS1,GOLM2
ABHD15-AS1,GCC2
ABHD15-AS1,GARS1
ABHD15-AS1,GPR162
ABHD15-AS1,GPX1
ABHD15-AS1,GNAO1
ABHD15-AS1,GPX4
ABHD15-AS1,GOLIM4
ABHD15-AS1,GPM6A
ABHD15-AS1,GHITM
ABHD15-AS1,GPBP1L1
ABHD15-AS1,GPBP1
ABHD15-AS1,GPC1
ABHD15-AS1,GPM6B
ABHD15-AS1,GRAMD2B
ABHD15-AS1,GABRA2
ABHD15-AS1,GLIS3
ABHD15-AS1,GOPC
ABHD15-AS1,GBF1
ABHD15-AS1,GABPB2
ABHD15-AS1,GPHN
ABHD15-AS1,GNPTAB
ABHD15-AS1,GPATCH2
ABHD15-AS1,GOSR1
ABHD15-AS1,GPI
ABHD15-AS1,GRINA
ABHD15-AS1,GNAL
ABHD15-AS1,GRB2
ABHD15-AS1,GNB4
ABHD15-AS1,GPALPP1
ABHD15-AS1,GRK4
ABHD15-AS1,GPR173
ABHD15-AS1,GMFB
ABHD15-AS1,GOLGA8A
ABHD15-AS1,GAS7
ABHD15-AS1,GRIK5
ABHD15-AS1,GSTP1
ABHD15-AS1,GOLGA8B
ABHD15-AS1,GNAQ
ABHD15-AS1,GPR137C
ABHD15-AS1,GTF2F2
ABHD15-AS1,GRM3
ABHD15-AS1,GPC6
ABHD15-AS1,GIGYF2
ABHD15-AS1,GPRC5B
ABHD15-AS1,GPR158
ABHD15-AS1,GRIA4
ABHD15-AS1,GLUL
ABHD15-AS1,GNAS
ABHD15-AS1,GRIK4
ABHD15-AS1,H2AZ1
ABHD15-AS1,GPD2
ABHD15-AS1,GRB10
ABHD15-AS1,GRIN1
ABHD15-AS1,H3-3B
ABHD15-AS1,GUK1
ABHD15-AS1,GTF2H1
ABHD15-AS1,GRK2
ABHD15-AS1,GRM7
ABHD15-AS1,HCFC1R1
ABHD15-AS1,GNL1
ABHD15-AS1,GFPT1
ABHD15-AS1,GFOD1
ABHD15-AS1,GUCY1B1
ABHD15-AS1,GTF2I
ABHD15-AS1,GRID2
ABHD15-AS1,HAGH
ABHD15-AS1,HADHB
ABHD15-AS1,GRIK1
ABHD15-AS1,GPR37L1
ABHD15-AS1,H2AZ2
ABHD15-AS1,GRID1
ABHD15-AS1,GOLGA4
ABHD15-AS1,GRIPAP1
ABHD15-AS1,GSG1L
ABHD15-AS1,GRIA2
ABHD15-AS1,GLRA3
ABHD15-AS1,GRAMD1B
ABHD15-AS1,HIBADH
ABHD15-AS1,HACD2
ABHD15-AS1,GON4L
ABHD15-AS1,HEPACAM
ABHD15-AS1,GPR107
ABHD15-AS1,GMPS
ABHD15-AS1,GRIN3A
ABHD15-AS1,GPR155
ABHD15-AS1,HINT1
ABHD15-AS1,HDAC5
ABHD15-AS1,HIBCH
ABHD15-AS1,GPATCH8
ABHD15-AS1,GRM5
ABHD15-AS1,GNB5
ABHD15-AS1,GTF2IRD1
ABHD15-AS1,HMGN3
ABHD15-AS1,HGSNAT
ABHD15-AS1,HMGCLL1
ABHD15-AS1,GSN
ABHD15-AS1,GRSF1
ABHD15-AS1,GRM1
ABHD15-AS1,HMOX2
ABHD15-AS1,HARS1
ABHD15-AS1,HK1
ABHD15-AS1,GPSM2
ABHD15-AS1,HERC3
ABHD15-AS1,HECTD2
ABHD15-AS1,HIP1R
ABHD15-AS1,HM13
ABHD15-AS1,HDAC8
ABHD15-AS1,HMBOX1
ABHD15-AS1,HPCA
ABHD15-AS1,HLTF
ABHD15-AS1,HMG20A
ABHD15-AS1,HPRT1
ABHD15-AS1,HNRNPM
ABHD15-AS1,HOOK2
ABHD15-AS1,GSPT1
ABHD15-AS1,HNRNPK
ABHD15-AS1,HNRNPL
ABHD15-AS1,HNRNPH3
ABHD15-AS1,HNRNPLL
ABHD15-AS1,HS3ST2
ABHD15-AS1,GPR180
ABHD15-AS1,HDLBP
ABHD15-AS1,GTF3C1
ABHD15-AS1,HOPX
ABHD15-AS1,HS3ST4
ABHD15-AS1,GSK3B
ABHD15-AS1,HIF3A
ABHD15-AS1,HLA-A
ABHD15-AS1,HSPA1B
ABHD15-AS1,HNRNPDL
ABHD15-AS1,HTR1E
ABHD15-AS1,HSPA8
ABHD15-AS1,HSPA1A
ABHD15-AS1,HNRNPC
ABHD15-AS1,HLF
ABHD15-AS1,HERC4
ABHD15-AS1,HMGB1
ABHD15-AS1,HSPB1
ABHD15-AS1,HMGCS1
ABHD15-AS1,HTRA1
ABHD15-AS1,HSP90AA1
ABHD15-AS1,HS6ST2
ABHD15-AS1,IFT25
ABHD15-AS1,HS3ST5
ABHD15-AS1,HDAC4
ABHD15-AS1,ID2
ABHD15-AS1,IFNGR2
ABHD15-AS1,HS6ST1
ABHD15-AS1,IFT43
ABHD15-AS1,HSD17B12
ABHD15-AS1,HPCAL1
ABHD15-AS1,HSPA4
ABHD15-AS1,HRH1
ABHD15-AS1,HPCAL4
ABHD15-AS1,IGSF21
ABHD15-AS1,IFT81
ABHD15-AS1,HYOU1
ABHD15-AS1,IDI1
ABHD15-AS1,IGSF8
ABHD15-AS1,IFT57
ABHD15-AS1,HOOK1
ABHD15-AS1,IFT88
ABHD15-AS1,HOMER1
ABHD15-AS1,IMMP2L
ABHD15-AS1,ILKAP
ABHD15-AS1,IL1RAPL2
ABHD15-AS1,HSPD1
ABHD15-AS1,IGSF11
ABHD15-AS1,HIPK3
ABHD15-AS1,IL1RAPL1
ABHD15-AS1,HNRNPA2B1
ABHD15-AS1,HSPA5
ABHD15-AS1,HSPH1
ABHD15-AS1,ILRUN
ABHD15-AS1,HP1BP3
ABHD15-AS1,HMGCR
ABHD15-AS1,HIP1
ABHD15-AS1,INA
ABHD15-AS1,INSIG1
ABHD15-AS1,INPP5A
ABHD15-AS1,IP6K2
ABHD15-AS1,HIPK1
ABHD15-AS1,ISCA1
ABHD15-AS1,IQCA1
ABHD15-AS1,HLCS
ABHD15-AS1,HSP90B1
ABHD15-AS1,INTS8
ABHD15-AS1,HUNK
ABHD15-AS1,INPP5F
ABHD15-AS1,HS6ST3
ABHD15-AS1,INPP5B
ABHD15-AS1,HNRNPA3
ABHD15-AS1,IQCK
ABHD15-AS1,IFNAR1
ABHD15-AS1,ISCU
ABHD15-AS1,ITFG1
ABHD15-AS1,IFT172
ABHD15-AS1,ITM2C
ABHD15-AS1,INO80
ABHD15-AS1,IPO11
ABHD15-AS1,ILF3
ABHD15-AS1,INVS
ABHD15-AS1,IP6K1
ABHD15-AS1,IWS1
ABHD15-AS1,IARS1
ABHD15-AS1,HSPA9
ABHD15-AS1,ICE2
ABHD15-AS1,JUND
ABHD15-AS1,IPO8
ABHD15-AS1,JPT1
ABHD15-AS1,INTS3
ABHD15-AS1,JAZF1
ABHD15-AS1,JUN
ABHD15-AS1,JAM3
ABHD15-AS1,IDS
ABHD15-AS1,ITGB1BP1
ABHD15-AS1,IQSEC3
ABHD15-AS1,JPH1
ABHD15-AS1,KATNBL1
ABHD15-AS1,HSBP1
ABHD15-AS1,JAM2
ABHD15-AS1,ITPK1
ABHD15-AS1,ICE1
ABHD15-AS1,IQSEC2
ABHD15-AS1,IPO7
ABHD15-AS1,KAT2A
ABHD15-AS1,ICA1L
ABHD15-AS1,KANSL1L
ABHD15-AS1,KCNF1
ABHD15-AS1,IREB2
ABHD15-AS1,JPH3
ABHD15-AS1,JPH4
ABHD15-AS1,INTS1
ABHD15-AS1,ITGB1
ABHD15-AS1,KCNIP1
ABHD15-AS1,IPCEF1
ABHD15-AS1,KCNB2
ABHD15-AS1,KCNAB1
ABHD15-AS1,IRF2BP2
ABHD15-AS1,KCNJ4
ABHD15-AS1,KCNK1
ABHD15-AS1,KANTR
ABHD15-AS1,INF2
ABHD15-AS1,KAT2B
ABHD15-AS1,KCTD17
ABHD15-AS1,ITGA9
ABHD15-AS1,KCNH3
ABHD15-AS1,KCNQ1
ABHD15-AS1,ITSN2
ABHD15-AS1,IQGAP1
ABHD15-AS1,KCNIP3
ABHD15-AS1,KCTD8
ABHD15-AS1,JARID2
ABHD15-AS1,ITPRID2
ABHD15-AS1,KATNAL2
ABHD15-AS1,JAKMIP1
ABHD15-AS1,KCNH7
ABHD15-AS1,KCNN2
ABHD15-AS1,KCNAB2
ABHD15-AS1,IQSEC1
ABHD15-AS1,KCTD2
ABHD15-AS1,KHDRBS1
ABHD15-AS1,KCNJ3
ABHD15-AS1,KCTD3
ABHD15-AS1,JAK2
ABHD15-AS1,KAZN
ABHD15-AS1,KCNH8
ABHD15-AS1,KCNMB4
ABHD15-AS1,KCTD1
ABHD15-AS1,INPP4B
ABHD15-AS1,KCNC2
ABHD15-AS1,JMJD1C
ABHD15-AS1,IRS2
ABHD15-AS1,KCND2
ABHD15-AS1,KDM4C
ABHD15-AS1,KIAA0753
ABHD15-AS1,KCTD7
ABHD15-AS1,KCNQ5
ABHD15-AS1,KCND3
ABHD15-AS1,JAK1
ABHD15-AS1,KANK1
ABHD15-AS1,KCNC1
ABHD15-AS1,KCNT2
ABHD15-AS1,KDM1A
ABHD15-AS1,KDM4B
ABHD15-AS1,KIFC2
ABHD15-AS1,KIAA0319L
ABHD15-AS1,KATNAL1
ABHD15-AS1,KLHDC3
ABHD15-AS1,KIZ
ABHD15-AS1,ITGB8
ABHD15-AS1,KCMF1
ABHD15-AS1,KIF16B
ABHD15-AS1,KIRREL3
ABHD15-AS1,KLHL22
ABHD15-AS1,KLHL20
ABHD15-AS1,KCNV1
ABHD15-AS1,KIFAP3
ABHD15-AS1,KIFBP
ABHD15-AS1,KLHL2
ABHD15-AS1,KCNT1
ABHD15-AS1,KDM3B
ABHD15-AS1,KIF5A
ABHD15-AS1,KIAA1328
ABHD15-AS1,KAT6B
ABHD15-AS1,KIF21A
ABHD15-AS1,KLHL23
ABHD15-AS1,KLHL32
ABHD15-AS1,LAGE3
ABHD15-AS1,LAMTOR4
ABHD15-AS1,KIAA0930
ABHD15-AS1,KDM5D
ABHD15-AS1,KCNH1
ABHD15-AS1,KDM2A
ABHD15-AS1,KIF3C
ABHD15-AS1,KIAA0319
ABHD15-AS1,LAMTOR5
ABHD15-AS1,KLF9
ABHD15-AS1,KDM2B
ABHD15-AS1,KLHDC2
ABHD15-AS1,KLHDC10
ABHD15-AS1,KIF5B
ABHD15-AS1,KIF3B
ABHD15-AS1,KIAA0825
ABHD15-AS1,KIF3A
ABHD15-AS1,LCMT1
ABHD15-AS1,KPNA3
ABHD15-AS1,KLHL29
ABHD15-AS1,LDHB
ABHD15-AS1,KMT5B
ABHD15-AS1,LGALS1
ABHD15-AS1,KIAA0513
ABHD15-AS1,LAMP1
ABHD15-AS1,KIAA0232
ABHD15-AS1,L3MBTL4
ABHD15-AS1,LARP1B
ABHD15-AS1,KPNB1
ABHD15-AS1,LANCL2
ABHD15-AS1,LGMN
ABHD15-AS1,KLHL7
ABHD15-AS1,LHPP
ABHD15-AS1,LASP1
ABHD15-AS1,LHFPL3
ABHD15-AS1,LGI4
ABHD15-AS1,KRAS
ABHD15-AS1,KNDC1
ABHD15-AS1,LAMP2
ABHD15-AS1,LDLRAD3
ABHD15-AS1,KLHL28
ABHD15-AS1,LEMD3
ABHD15-AS1,KIAA0586
ABHD15-AS1,KLHL42
ABHD15-AS1,KIAA1217
ABHD15-AS1,LINGO1
ABHD15-AS1,LHFPL6
ABHD15-AS1,LIN52
ABHD15-AS1,LIPA
ABHD15-AS1,KMT2E
ABHD15-AS1,KNOP1
ABHD15-AS1,LMF1
ABHD15-AS1,L2HGDH
ABHD15-AS1,KTN1
ABHD15-AS1,LGI3
ABHD15-AS1,LPCAT4
ABHD15-AS1,KLHL3
ABHD15-AS1,LMO3
ABHD15-AS1,LIMA1
ABHD15-AS1,KIDINS220
ABHD15-AS1,LAMC1
ABHD15-AS1,KPNA1
ABHD15-AS1,KRIT1
ABHD15-AS1,KLHL24
ABHD15-AS1,KIF13B
ABHD15-AS1,LMBRD1
ABHD15-AS1,LIMS1
ABHD15-AS1,LARGE1
ABHD15-AS1,LHFPL2
ABHD15-AS1,LPAR1
ABHD15-AS1,LHFPL4
ABHD15-AS1,LATS1
ABHD15-AS1,LRFN2
ABHD15-AS1,KIF2A
ABHD15-AS1,LMO4
ABHD15-AS1,LGR4
ABHD15-AS1,KLF7
ABHD15-AS1,LONRF1
ABHD15-AS1,LARP1
ABHD15-AS1,KPNA4
ABHD15-AS1,LNX1
ABHD15-AS1,LMTK3
ABHD15-AS1,LENG8
ABHD15-AS1,KPNA6
ABHD15-AS1,KLHL5
ABHD15-AS1,LGI1
ABHD15-AS1,LRRC4B
ABHD15-AS1,LRMDA
ABHD15-AS1,LRP12
ABHD15-AS1,LSM4
ABHD15-AS1,LRIG1
ABHD15-AS1,LRCH1
ABHD15-AS1,LRFN5
ABHD15-AS1,LRRC37B
ABHD15-AS1,LY6E
ABHD15-AS1,LIN7A
ABHD15-AS1,LRRC37A2
ABHD15-AS1,LUC7L
ABHD15-AS1,LY6H
ABHD15-AS1,LRATD1
ABHD15-AS1,LDLRAD4
ABHD15-AS1,LRRN3
ABHD15-AS1,LRRC41
ABHD15-AS1,LYRM4
ABHD15-AS1,LRRFIP1
ABHD15-AS1,LSM14A
ABHD15-AS1,LYPLAL1
ABHD15-AS1,LPIN1
ABHD15-AS1,LTBP3
ABHD15-AS1,LMBRD2
ABHD15-AS1,MAG
ABHD15-AS1,LMO7
ABHD15-AS1,LRRN2
ABHD15-AS1,LPIN2
ABHD15-AS1,MAP1LC3A
ABHD15-AS1,LRRC3B
